date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,playback_location_type,playback_location_detail,views,watch_time_minutes,average_view_duration_seconds,average_view_duration_percentage,red_views,red_watch_time_minutes
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,H94p-cLmDEk,on_demand,not_subscribed,IN,7,what-to-watch,1,0.40166666666666667,24.1,0.55671055671055669,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,bPrvAy1uP0w,on_demand,not_subscribed,IN,0,unknown,2,1.0849833333333334,32.5495,1.2665175097276264,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,I00QtDKcPTg,on_demand,not_subscribed,IN,0,unknown,1,3.87435,232.461,5.094477317554241,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,8cZ28uPYA54,live,not_subscribed,IN,0,unknown,35,41.92845,71.87734285714285,1.4890686318032496,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,HlF_JBN0nZU,live,subscribed,IN,7,what-to-watch,1,0.18333333333333332,11,0.27493126718320421,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,E_L8abv6ymE,on_demand,not_subscribed,IN,0,unknown,1,0.56833333333333336,34.1,0.83804374539198823,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,zEK8-6tQpV0,on_demand,subscribed,IN,0,unknown,1,10.778333333333334,646.7,23.338145073980513,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,hKoA554dWCs,live,subscribed,IN,7,/my_subscriptions,1,0.2,12,0.36133694670280037,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,OvVtBVX-P6Y,on_demand,not_subscribed,IN,0,unknown,1,0.17416666666666666,10.45,0.20937687838108596,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,5Kjf7eR22Rg,live,subscribed,IN,0,unknown,20,106.96956666666667,320.9087,5.2789718703734163,1,0.63166666666666671
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,81DFglOxpUs,on_demand,not_subscribed,IN,0,unknown,1,5.165,309.9,7.1339779005524866,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,i_0EZuOZJ8M,on_demand,not_subscribed,IN,0,unknown,1,0.17833333333333334,10.7,0.16484362964104143,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,e9RsPlBGo4M,on_demand,subscribed,IN,0,unknown,1,0.1,6,0.3638568829593693,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,kESI7Z8V7eY,on_demand,not_subscribed,IN,0,unknown,1,0.38333333333333336,23,1.6095171448565431,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,snfQi-mwU8Y,on_demand,subscribed,IN,0,unknown,1,1.46,87.6,2.3229912490055686,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,l8wTEFMH7W0,on_demand,subscribed,IN,10,unknown,1,0.48166666666666669,28.9,93.2258064516129,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,ls57kqXYW-I,on_demand,subscribed,IN,0,unknown,2,0.18,5.4,0.12811387900355872,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,WMSQ2svGh2w,on_demand,not_subscribed,IN,0,unknown,2,0.27185,8.1555,0.1852259822848058,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,xkdSH4AYTg8,on_demand,not_subscribed,IN,0,unknown,1,1.9683333333333333,118.1,2.7407751218380136,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,dZVZZa2RVV8,on_demand,subscribed,IN,0,unknown,1,0.20166666666666666,12.1,0.18011312890741293,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,HlF_JBN0nZU,on_demand,not_subscribed,IN,0,unknown,2,27.431666666666668,822.95,20.568607848037992,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,hKoA554dWCs,on_demand,subscribed,IN,0,unknown,2,0.27666666666666667,8.3,0.24992472146943692,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,8cZ28uPYA54,on_demand,subscribed,IN,7,/my_subscriptions,2,1.8133333333333332,54.4,1.1269939921276155,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,jQLnLFjQ-EU,on_demand,not_subscribed,IN,10,unknown,2,0.6166666666666667,18.5,50,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,i42I4gCaQBU,on_demand,subscribed,IN,0,unknown,3,0.35738333333333333,7.1476666666666668,0.25646453773472072,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,nyanAJ7f6a8,on_demand,subscribed,IN,0,unknown,4,2.1933333333333334,32.9,0.8490322580645161,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,8cZ28uPYA54,live,not_subscribed,IN,7,what-to-watch,1,0.21666666666666667,13,0.26931841723637873,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,F9VjrwvQqC8,on_demand,not_subscribed,IN,10,unknown,2,2.0316333333333332,60.949,101.58166666666666,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,5Kjf7eR22Rg,live,subscribed,IN,7,what-to-watch,2,1.0316666666666667,30.95,0.50912979108405987,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,0aECz-0fk4s,on_demand,not_subscribed,IN,0,unknown,1,0.19701666666666667,11.821,0.30101858925388336,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,8Si5HwcqfbI,on_demand,not_subscribed,IN,0,unknown,2,0.34666666666666668,10.4,0.18648018648018649,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,2g9rN4u2V50,on_demand,not_subscribed,IN,0,unknown,1,0.051666666666666666,3.1,0.25264873675631622,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,QebAK9_79mA,live,not_subscribed,IN,0,unknown,2,0.71333333333333337,21.4,0.48143982002249719,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,aSrchTUzbqk,on_demand,not_subscribed,IN,0,unknown,3,12.93855,258.771,9.0764994738688181,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,8cZ28uPYA54,live,subscribed,IN,0,unknown,25,154.5716,370.97184,7.6853499067743938,1,0.215
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,ZNZcnqaufJ4,on_demand,subscribed,IN,0,unknown,1,0.034333333333333334,2.06,0.032750397456279806,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,WoWMRfc6-Z4,on_demand,not_subscribed,IN,7,what-to-watch,1,0.48333333333333334,29,0.44968212125910995,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,i_0EZuOZJ8M,on_demand,not_subscribed,IN,7,what-to-watch,2,1.9316666666666666,57.95,0.8927746109998459,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,w-6pehIygkE,on_demand,not_subscribed,IN,10,unknown,1,0.18333333333333332,11,91.666666666666671,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,WMSQ2svGh2w,on_demand,not_subscribed,IN,7,what-to-watch,4,5.5857833333333335,83.78675,1.9029468544174426,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,xkdSH4AYTg8,on_demand,not_subscribed,IN,7,what-to-watch,1,0.64833333333333332,38.9,0.90276166163843119,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,pwZusqmNVTE,on_demand,not_subscribed,IN,7,what-to-watch,2,0.46666666666666667,14,0.258636615555145,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,mQXiz9FSe2M,on_demand,subscribed,IN,0,unknown,2,1.9370166666666666,58.1105,2.1683022388059703,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,i_0EZuOZJ8M,on_demand,subscribed,IN,0,unknown,2,0.22293333333333334,6.688,0.10303497149899861,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,W3k9XmZekWc,on_demand,subscribed,IN,10,unknown,2,2.0163666666666669,60.491,128.70425531914893,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,axepBIHubhc,on_demand,subscribed,IN,10,unknown,1,0.79,47.4,98.75,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,5Kjf7eR22Rg,on_demand,not_subscribed,IN,0,unknown,3,0.645,12.9,0.21220595492679717,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,6z_oX_atKOA,on_demand,subscribed,IN,0,unknown,2,0.21833333333333332,6.55,0.17504008551576697,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,d7na_44_4_4,on_demand,not_subscribed,IN,0,unknown,1,0.9475,56.85,0.26885788602506505,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,HlF_JBN0nZU,on_demand,subscribed,IN,0,unknown,3,1.435,28.7,0.71732066983254184,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,DwhJmuPp-Gw,on_demand,not_subscribed,IN,0,unknown,2,0.90833333333333333,27.25,0.79077190946024378,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,8Si5HwcqfbI,on_demand,not_subscribed,IN,7,what-to-watch,2,0.8666666666666667,26,0.46620046620046618,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,QebAK9_79mA,live,not_subscribed,IN,7,what-to-watch,3,2.0195666666666665,40.391333333333336,0.9086914135733033,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,8cZ28uPYA54,live,not_subscribed,KW,0,unknown,1,0.17833333333333334,10.7,0.22166977418686554,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,af1TdkjuagE,on_demand,not_subscribed,IN,0,unknown,1,0.14833333333333334,8.9,0.37872340425531914,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,lJXPst8ajz0,on_demand,not_subscribed,IN,0,unknown,1,0.20166666666666666,12.1,1.1152073732718895,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,8cZ28uPYA54,on_demand,not_subscribed,IT,0,unknown,1,0.59833333333333338,35.9,0.74373316759892272,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,F9VjrwvQqC8,on_demand,subscribed,IN,10,unknown,10,5.5334666666666665,33.2008,55.334666666666664,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,1idU46HTcF4,on_demand,not_subscribed,IN,10,unknown,1,0.13333333333333333,8,47.058823529411768,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,5Kjf7eR22Rg,live,subscribed,IN,7,/my_subscriptions,2,0.69833333333333336,20.95,0.34462905083072876,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,8Si5HwcqfbI,on_demand,subscribed,IN,0,unknown,2,0.285,8.55,0.15330823023130716,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,QebAK9_79mA,live,subscribed,IN,0,unknown,5,82.067966666666663,984.81560000000013,22.155581552305961,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,aT8FYY5a6a8,on_demand,subscribed,IN,0,unknown,1,0.055733333333333336,3.344,0.066573760700776433,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,vsoHBBD8-es,on_demand,not_subscribed,IN,0,unknown,1,0.35,21,0.60431654676259,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,02vBPWml_jY,on_demand,not_subscribed,IN,10,unknown,2,0.74,22.2,71.612903225806448,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,6k3YN3O-ZAc,on_demand,not_subscribed,IN,0,unknown,1,0.37578333333333336,22.547,1.1616177228232869,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,KeH5IoPlyQQ,on_demand,not_subscribed,IN,1,whatsapp.com,1,0.50168333333333337,30.101,97.1,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,7U8uwyEQmLo,on_demand,subscribed,IN,0,unknown,1,0.84493333333333331,50.696,0.675856552459672,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,w-6pehIygkE,on_demand,subscribed,IN,10,unknown,1,0.20166666666666666,12.1,100.83333333333333,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,8cZ28uPYA54,on_demand,not_subscribed,IN,0,unknown,2,0.365,10.95,0.22684897451833436,0,0
20231204,UC7zbbglcdBEvi9C3W_K7DCQ,DwhJmuPp-Gw,on_demand,not_subscribed,IN,7,what-to-watch,4,1.445,21.675,0.62899013348810218,0,0
date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,playback_location_type,playback_location_detail,views,watch_time_minutes,average_view_duration_seconds,average_view_duration_percentage,red_views,red_watch_time_minutes
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,Lwrw6qSBwog,on_demand,not_subscribed,IN,10,unknown,20,10.2959,30.887700000000002,51.4795,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,HlF_JBN0nZU,on_demand,not_subscribed,IN,7,what-to-watch,1,0.25166666666666665,15.1,0.377405648587853,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,WoWMRfc6-Z4,on_demand,subscribed,IN,0,unknown,1,0,0,0,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,Wv75UHokN4I,on_demand,subscribed,IN,0,unknown,1,0.115,6.9,0.33109404990403069,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,U7EPiuee2qQ,on_demand,subscribed,IN,0,unknown,1,0.13336666666666666,8.002,0.68804815133276009,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,o0s2y45de6g,live,not_subscribed,IN,1,whatsapp.com,1,0.36888333333333334,22.133,0.18476500542616245,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,1xfYRvK39d4,on_demand,not_subscribed,IN,0,unknown,2,0.27666666666666667,8.3,0.2292184479425573,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,7DEW0HjrmnA,on_demand,not_subscribed,IN,10,unknown,2,0.3179,9.537,30.764516129032259,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,5Kjf7eR22Rg,on_demand,not_subscribed,IN,0,unknown,2,1.075,32.25,0.53051488731699292,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,94cUja4VwdE,on_demand,not_subscribed,IN,10,unknown,2,0.795,23.85,70.1470588235294,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,FgP5YBN_86c,on_demand,subscribed,IN,7,/my_subscriptions,1,0.96666666666666667,58,4.3445692883895131,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,eYotk0Mvz9U,on_demand,subscribed,IN,0,unknown,2,0.22545,6.7635,0.5423817161186848,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,oPrWAuUsxgw,on_demand,not_subscribed,IN,1,whatsapp.com,1,0.18268333333333334,10.961,99.645454545454541,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,owmKRFZrsdo,on_demand,not_subscribed,IN,0,unknown,1,0.215,12.9,0.45057631854697872,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,5JHRYWLJdjU,on_demand,not_subscribed,IN,0,unknown,4,2.6309,39.4635,2.0586071987480437,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,Eul6MJVd-Ug,on_demand,not_subscribed,IN,0,unknown,8,1.1133333333333333,8.35,26.09375,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,HlF_JBN0nZU,on_demand,subscribed,IN,0,unknown,3,0.35666666666666669,7.1333333333333329,0.17828876114304756,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,DwhJmuPp-Gw,on_demand,not_subscribed,IN,0,unknown,1,1.18,70.8,2.0545560069645967,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,aP2nm6WJFnI,on_demand,subscribed,IN,10,unknown,1,0.17833333333333334,10.7,107,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,fWbAyMPEIYY,on_demand,subscribed,IN,7,what-to-watch,1,0.43333333333333335,26,45.6140350877193,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,af1TdkjuagE,on_demand,not_subscribed,IN,0,unknown,1,0.21516666666666667,12.91,0.54936170212765956,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,-W4RgHBKOJo,on_demand,not_subscribed,IN,0,unknown,3,5.2443333333333335,104.88666666666667,1.4231569425599275,1,0.176
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,lJXPst8ajz0,on_demand,not_subscribed,IN,0,unknown,1,0.29333333333333333,17.6,1.6221198156682028,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,CtM2cP05wOI,on_demand,not_subscribed,IN,0,unknown,1,0,0,0,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,F9VjrwvQqC8,on_demand,subscribed,IN,10,unknown,5,3.3283333333333331,39.94,66.566666666666663,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,8Si5HwcqfbI,on_demand,subscribed,IN,0,unknown,2,1.7116666666666667,51.35,0.92074592074592077,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,o0s2y45de6g,live,not_subscribed,IN,0,unknown,125,229.23213333333334,110.031424,0.91853597128307873,1,0.36833333333333335
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,aT8FYY5a6a8,on_demand,subscribed,IN,0,unknown,1,0,0,0,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,vsoHBBD8-es,on_demand,not_subscribed,IN,0,unknown,1,0.49466666666666664,29.68,0.85410071942446042,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,9O589BsrFqE,on_demand,subscribed,IN,0,unknown,1,0.08716666666666667,5.23,0.041660028676119162,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,2bh5NkMaLm8,on_demand,not_subscribed,IN,0,unknown,6,3.3505166666666666,33.505166666666668,0.6307448544176707,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,02vBPWml_jY,on_demand,not_subscribed,IN,10,unknown,1,0.09365,5.619,18.125806451612902,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,qDUScaULstw,on_demand,not_subscribed,IN,0,unknown,1,0.33333333333333331,20,1.0400416016640666,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,3VQZUVUyY7o,on_demand,subscribed,IN,0,unknown,1,0.032383333333333333,1.943,0.069666547149515951,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,BnnJ1YAdcXM,on_demand,subscribed,IN,10,unknown,1,0.29666666666666669,17.8,148.33333333333334,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,Wc906-V8W-0,on_demand,not_subscribed,IN,10,unknown,1,0.58,34.8,94.054054054054049,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,ELgyy69a3bM,on_demand,not_subscribed,IN,10,unknown,2,0.36676666666666669,11.003,68.76875,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,INeL1FIeIGI,on_demand,not_subscribed,IN,10,unknown,1,0.13401666666666667,8.041,15.766666666666667,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,MawdGh0D418,on_demand,subscribed,IN,10,unknown,1,0.094783333333333331,5.687,56.87,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,5Kjf7eR22Rg,on_demand,not_subscribed,IN,7,what-to-watch,1,0.21666666666666667,13,0.21385096232933049,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,YNH9hfTMYME,on_demand,not_subscribed,IN,0,unknown,2,5.0183333333333335,150.55,4.0061202767429487,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,2tGollxtgI4,on_demand,not_subscribed,IN,10,unknown,1,0.35945,21.567,50.155813953488369,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,G2tnAWQMdbE,on_demand,subscribed,IN,0,unknown,1,0.25063333333333332,15.038,0.21743782533256217,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,TCbnOp4HVrw,on_demand,subscribed,IN,10,unknown,1,0.145,8.7,87,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,0z3K3y_4Qhs,on_demand,not_subscribed,IN,0,unknown,1,0.18166666666666667,10.9,0.41587180465471196,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,Lwrw6qSBwog,on_demand,subscribed,IN,10,unknown,3,1.2383333333333333,24.766666666666666,41.277777777777779,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,5JHRYWLJdjU,on_demand,not_subscribed,IN,7,what-to-watch,1,0.43166666666666664,25.9,1.3510693792383934,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,8cZ28uPYA54,on_demand,not_subscribed,IN,0,unknown,1,0.5896,35.376,0.73287756370416413,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,RoKbu5VIVSk,on_demand,subscribed,IN,0,unknown,4,4.965,74.475,6.6023936170212769,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,xAF_q7q6BB0,on_demand,not_subscribed,IN,0,unknown,3,20.250483333333332,405.00966666666665,21.006725449515905,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,axySD8SV6vg,on_demand,not_subscribed,IN,10,unknown,1,0.91666666666666663,55,94.827586206896555,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,qGOiYsubBsY,on_demand,not_subscribed,IN,0,unknown,2,59.131166666666665,1773.935,52.236012956419316,1,0.052833333333333336
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,12Si9-O1xA4,on_demand,not_subscribed,IN,0,unknown,1,0.205,12.3,0.35446685878962536,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,1xfYRvK39d4,on_demand,subscribed,IN,0,unknown,1,0.1393,8.358,0.23082021541010769,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,5Kjf7eR22Rg,on_demand,subscribed,IN,0,unknown,1,0.39,23.4,0.38493173219279486,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,d7na_44_4_4,on_demand,subscribed,IN,0,unknown,1,0.91666666666666663,55,0.2601087727595176,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,owmKRFZrsdo,on_demand,subscribed,IN,0,unknown,1,0.073333333333333334,4.4,0.15368494586098497,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,C8isrkgCTJo,on_demand,not_subscribed,IN,0,unknown,17,1.89,6.6705882352941179,0.17421228089041832,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,5JHRYWLJdjU,on_demand,subscribed,IN,0,unknown,1,0.525,31.5,1.6431924882629108,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,Eul6MJVd-Ug,on_demand,subscribed,IN,0,unknown,6,1.955,19.55,61.09375,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,DwhJmuPp-Gw,on_demand,subscribed,IN,0,unknown,2,0.65166666666666662,19.55,0.56732443412652356,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,IV0yNcVARFg,on_demand,subscribed,IN,0,unknown,1,1.9883333333333333,119.3,4.381197208960705,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,o0s2y45de6g,live,not_subscribed,IN,7,what-to-watch,1,0.23166666666666666,13.9,0.11603639702813257,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,gWT4-TkWHss,on_demand,not_subscribed,IN,10,unknown,4,1.0616666666666668,15.925,37.034883720930232,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,DJpKXlCAR5Q,on_demand,not_subscribed,IN,10,unknown,1,0.16491666666666666,9.895,54.972222222222221,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,cQmBTdNpqOY,on_demand,not_subscribed,IN,10,unknown,1,0.18666666666666668,11.2,50.909090909090907,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,af1TdkjuagE,on_demand,subscribed,IN,0,unknown,1,1.195,71.7,3.0510638297872341,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,KeH5IoPlyQQ,on_demand,not_subscribed,IN,10,unknown,1,0.1,6,19.35483870967742,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,-W4RgHBKOJo,on_demand,subscribed,IN,0,unknown,1,0.28333333333333333,17,0.23066485753052918,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,2bh5NkMaLm8,on_demand,not_subscribed,IN,7,what-to-watch,8,6.0934333333333335,45.70075,0.86033038403614459,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,LikxQO7ZATI,on_demand,not_subscribed,IN,0,unknown,1,1.0233333333333334,61.4,0.85337039610840859,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,0G4v0DbCuXE,on_demand,not_subscribed,IN,0,unknown,10,5.7677666666666667,34.6066,0.97565830279109111,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,IDeR06ieouo,on_demand,not_subscribed,IN,10,unknown,5,1.2941166666666666,15.5294,62.1176,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,GGZ18mYRkOU,on_demand,not_subscribed,IN,10,unknown,2,0.84166666666666667,25.25,49.509803921568626,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,pf1398OdOwM,on_demand,not_subscribed,IN,10,unknown,1,0.4298,25.788,92.1,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,o0s2y45de6g,live,subscribed,IN,0,unknown,93,226.22586666666666,145.95217204301076,1.2184003008849715,1,0.15
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,vsoHBBD8-es,on_demand,subscribed,IN,0,unknown,3,1.2866666666666666,25.733333333333334,0.74052757793764989,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,Dfyp898OqxA,on_demand,not_subscribed,IN,0,unknown,2,2.125,63.75,1.5977443609022557,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,R88OSyMZVIg,on_demand,not_subscribed,IN,0,unknown,1,0.018166666666666668,1.09,0.020465640255351109,1,0.018166666666666668
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,8cZ28uPYA54,on_demand,not_subscribed,IN,7,what-to-watch,3,10.3856,207.712,4.3031282370002071,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,4jHcRVBKCxg,on_demand,not_subscribed,IN,0,unknown,1,0.14666666666666667,8.8,0.083658142408974234,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,xgIiouIJCC0,on_demand,not_subscribed,IN,10,unknown,1,0.083333333333333329,5,8.4745762711864412,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,ELgyy69a3bM,on_demand,subscribed,IN,10,unknown,2,0.41166666666666668,12.35,77.1875,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,vQ68d-dLA8o,on_demand,subscribed,IN,10,unknown,1,0.2,12,21.428571428571427,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,FgP5YBN_86c,on_demand,not_subscribed,IN,0,unknown,2,0.26666666666666666,8,0.599250936329588,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,7dYhX94A32A,on_demand,not_subscribed,IN,0,unknown,2,9.1852833333333326,275.5585,7.4294553788083038,0,0
20231209,UC7zbbglcdBEvi9C3W_K7DCQ,QebAK9_79mA,on_demand,not_subscribed,IN,0,unknown,2,0.59056666666666668,17.717,0.39858267716535434,0,0
