date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,playback_location_type,traffic_source_type,device_type,operating_system,views,watch_time_minutes,average_view_duration_seconds,average_view_duration_percentage,red_views,red_watch_time_minutes
20231229,UC7zbbglcdBEvi9C3W_K7DCQ,f2nce-SulGg,on_demand,not_subscribed,IN,10,4,104,4,1,0.28333333333333333,17,80.952380952380949,0,0
20231229,UC7zbbglcdBEvi9C3W_K7DCQ,nBffL6ylOxQ,live,subscribed,IN,0,3,104,4,3,2.4483333333333333,48.966666666666669,1.6344014241210503,0,0
20231229,UC7zbbglcdBEvi9C3W_K7DCQ,syC15Me4YEM,on_demand,not_subscribed,US,0,5,102,19,1,0.70551666666666668,42.331,0.855690317364059,0,0
20231229,UC7zbbglcdBEvi9C3W_K7DCQ,nBffL6ylOxQ,live,subscribed,IN,7,3,104,4,1,0.23333333333333334,14,0.46728971962616822,0,0
20231229,UC7zbbglcdBEvi9C3W_K7DCQ,jQLnLFjQ-EU,on_demand,not_subscribed,IN,10,24,105,4,1,0.2,12,32.432432432432435,0,0
20231229,UC7zbbglcdBEvi9C3W_K7DCQ,jQLnLFjQ-EU,on_demand,not_subscribed,IN,10,24,104,4,6,1.0616666666666668,10.616666666666667,28.693693693693692,0,0
20231229,UC7zbbglcdBEvi9C3W_K7DCQ,XGcbBPew1qU,on_demand,not_subscribed,IN,0,4,104,4,1,0.033333333333333333,2,0.045651677699155443,0,0
20231229,UC7zbbglcdBEvi9C3W_K7DCQ,FEXRDJNI9-E,on_demand,subscribed,IN,0,3,104,4,1,0.11666666666666667,7,0.16830968982928587,0,0
20231229,UC7zbbglcdBEvi9C3W_K7DCQ,CNWZDlab8r0,on_demand,not_subscribed,IN,0,3,105,4,1,0.17333333333333334,10.4,0.15303119482048264,0,0
20231229,UC7zbbglcdBEvi9C3W_K7DCQ,RY1mRo9sq1Q,on_demand,subscribed,IN,0,4,104,4,1,3.0766666666666667,184.6,6.1884009386523635,0,0
20231229,UC7zbbglcdBEvi9C3W_K7DCQ,9O589BsrFqE,on_demand,not_subscribed,IN,0,9,104,4,1,0.1,6,0.047793531942010511,0,0
20231229,UC7zbbglcdBEvi9C3W_K7DCQ,c_k07vQ6zP8,on_demand,not_subscribed,IN,0,3,104,5,1,1.3281666666666667,79.69,1.1636974299065421,0,0
20231229,UC7zbbglcdBEvi9C3W_K7DCQ,CNWZDlab8r0,on_demand,subscribed,IN,0,4,101,13,1,2.0668666666666669,124.012,1.8247792819305473,0,0
20231229,UC7zbbglcdBEvi9C3W_K7DCQ,6JUDzr3TZ6Y,on_demand,not_subscribed,IN,0,5,104,4,2,4.4833333333333334,134.5,8.3852867830423943,0,0
20231229,UC7zbbglcdBEvi9C3W_K7DCQ,XGcbBPew1qU,on_demand,subscribed,IN,0,7,104,4,1,4.1833333333333336,251,5.7292855512440086,0,0
date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,playback_location_type,traffic_source_type,device_type,operating_system,views,watch_time_minutes,average_view_duration_seconds,average_view_duration_percentage,red_views,red_watch_time_minutes
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,nBffL6ylOxQ,on_demand,not_subscribed,IN,0,5,105,4,1,1.8233333333333333,109.4,3.6515353805073429,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,live,subscribed,IN,0,17,104,4,10,33.455166666666663,200.731,2.8371872791519435,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,nBffL6ylOxQ,on_demand,not_subscribed,IN,0,5,104,4,3,27.178333333333335,543.56666666666672,18.14307966177125,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,e6tDMVKmC60,on_demand,subscribed,IN,0,18,104,4,1,1.1816666666666666,70.9,0.70723192019950121,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,nBffL6ylOxQ,on_demand,not_subscribed,US,0,5,101,2,1,0.62875,37.725,1.2591789052069426,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,XqsJEmksJJY,on_demand,subscribed,IN,0,4,104,4,1,0.015,0.9,0.034883720930232558,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,So192kcTCtc,on_demand,subscribed,IN,0,18,104,4,1,0.045,2.7,0.093296475466482384,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,live,not_subscribed,KW,0,3,104,4,1,1.8483333333333334,110.9,1.5674911660777384,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,94cUja4VwdE,on_demand,subscribed,IN,10,4,104,4,1,0.28333333333333333,17,50,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,_-9agH_wdTY,on_demand,not_subscribed,IN,0,8,104,4,2,5.9083333333333332,177.25,24.448275862068964,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,XpGGcvIW0Jk,on_demand,not_subscribed,IN,7,3,101,2,1,0.18208333333333335,10.925,0.13827363624857614,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,syC15Me4YEM,on_demand,subscribed,IN,0,4,104,4,1,0.14333333333333334,8.6,0.17384273296947644,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,live,subscribed,IN,0,3,101,2,4,20.499083333333335,307.48625,4.3460954063604245,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,FpI_cVtlrgk,on_demand,subscribed,IN,0,3,104,4,1,0.17333333333333334,10.4,0.16869424168694241,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,live,subscribed,IN,7,3,101,2,1,0.2948,17.688,0.25000706713780918,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,BWX4_McBmQc,on_demand,subscribed,IN,0,3,104,4,1,4.95,297,17.678571428571427,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,live,not_subscribed,IN,0,5,104,4,1,0.10166666666666667,6.1,0.0862190812720848,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,KeH5IoPlyQQ,on_demand,not_subscribed,IN,10,4,104,4,2,0.59833333333333338,17.95,57.903225806451616,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,live,not_subscribed,IN,0,7,101,2,4,0.99031666666666662,14.85475,0.20996113074204947,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,RBLhTDVynUg,on_demand,subscribed,IN,0,3,104,4,2,0.046666666666666669,1.4,0.037473233404710919,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,k3wt1ST7xYs,on_demand,not_subscribed,IN,10,4,104,4,1,0.285,17.1,81.428571428571431,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,Eul6MJVd-Ug,on_demand,subscribed,IN,0,32,104,4,1,0.14833333333333334,8.9,27.8125,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,fqZHRIfWhhs,on_demand,subscribed,IN,0,18,104,4,1,0.11833333333333333,7.1,0.12602058927937523,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,1dbiNX6VYqA,on_demand,subscribed,IN,0,4,104,4,1,0.11833333333333333,7.1,0.25846377866763742,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,WTB8df5jB0U,on_demand,subscribed,IN,0,4,104,4,1,0.033333333333333333,2,0.042863266180882986,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,p0RF_LT8DLE,on_demand,subscribed,IN,0,18,104,4,1,0.031666666666666669,1.9,0.078870900788709009,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,CcVFLb04QmI,on_demand,not_subscribed,IN,2,4,101,2,3,1.05415,21.083000000000002,0.55789891505689337,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,nBffL6ylOxQ,on_demand,not_subscribed,IN,0,4,101,2,1,0.14433333333333334,8.66,0.28905206942590123,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,F7FDQAp49BE,on_demand,subscribed,IN,0,3,104,4,1,1.1016666666666666,66.1,1.5080994752452659,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,on_demand,not_subscribed,IN,0,3,104,4,1,1.5466666666666666,92.8,1.311660777385159,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,bW3AVOa5Tnc,on_demand,subscribed,IN,0,18,104,4,1,0.05,3,0.049067713444553483,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,sFjK7ASXSK8,on_demand,subscribed,IN,0,4,104,4,1,1.15,69,4.6122994652406417,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,Dfyp898OqxA,on_demand,not_subscribed,IN,0,5,104,4,1,0.875,52.5,1.3157894736842106,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,2icgivhWB0U,on_demand,subscribed,IN,0,3,104,4,1,0.031666666666666669,1.9,0.049299429164504409,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,JM5zhDyxvPw,on_demand,not_subscribed,IN,0,8,104,4,1,0.295,17.7,1.8209876543209877,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,gwqTwGMRRwE,on_demand,not_subscribed,IN,0,5,104,4,1,6.791666666666667,407.5,3.6497984773846843,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,fUTGqkSHVJ4,live,subscribed,IN,0,17,104,4,2,0.56666666666666665,17,1.0800508259212198,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,nyanAJ7f6a8,on_demand,subscribed,IN,0,3,104,4,4,0.08,1.2,0.030967741935483871,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,jC2tqmg8HI8,on_demand,subscribed,IN,0,18,104,4,1,0.066666666666666666,4,0.11415525114155251,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,F9VjrwvQqC8,on_demand,not_subscribed,IN,10,3,104,4,1,0.83333333333333337,50,83.333333333333329,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,c_k07vQ6zP8,on_demand,not_subscribed,IN,0,3,104,4,8,5.2738166666666668,39.553625,0.57759382301401874,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,t8TTfLQASaw,on_demand,not_subscribed,IN,0,7,104,4,1,3.61,216.6,6.4967006598680266,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,kg9Xmt646L4,on_demand,not_subscribed,IN,10,4,105,4,1,0.28863333333333335,17.318,64.140740740740739,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,FpI_cVtlrgk,on_demand,not_subscribed,GB,0,5,102,12,1,0.66473333333333329,39.884,0.64694241686942422,1,0.66473333333333329
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,c_k07vQ6zP8,on_demand,not_subscribed,IN,7,3,104,4,8,3.0633333333333335,22.975,0.33549941588785048,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,0LolkQxlvvA,on_demand,not_subscribed,IN,0,7,104,4,1,1.7883333333333333,107.3,4.7373068432671079,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,LxlDbgsEsaY,on_demand,subscribed,IN,0,3,104,4,3,4.825,96.5,9.8268839103869645,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,c_k07vQ6zP8,on_demand,not_subscribed,QA,7,3,101,2,1,0.20641666666666666,12.385,0.18085572429906541,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,_-9agH_wdTY,on_demand,subscribed,IN,0,4,104,4,1,0.081666666666666665,4.9,0.67586206896551726,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,live,subscribed,IN,0,5,104,4,1,0.13166666666666665,7.9,0.111660777385159,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,KeH5IoPlyQQ,on_demand,subscribed,IN,10,4,104,4,1,0.2,12,38.70967741935484,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,live,subscribed,IN,0,7,101,2,1,13.013716666666667,780.823,11.036367491166077,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,fbSyJpQ4MH0,on_demand,not_subscribed,IN,0,4,101,2,1,0.080183333333333329,4.811,0.26847098214285714,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,fUTGqkSHVJ4,live,subscribed,IN,0,3,101,2,4,4.5186833333333336,67.78025,4.30624205844981,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,F7FDQAp49BE,on_demand,not_subscribed,IN,0,4,104,4,1,0.52,31.2,0.7118412046543463,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,LikxQO7ZATI,on_demand,subscribed,IN,0,5,104,4,1,8.706666666666667,522.4,7.2605976372480887,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,on_demand,subscribed,IN,0,3,104,4,7,16.23,139.1142857142857,1.9662796567390206,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,on_demand,subscribed,IN,7,3,104,4,1,0.38333333333333336,23,0.32508833922261482,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,on_demand,not_subscribed,IN,0,7,104,4,9,2.6133333333333333,17.422222222222224,0.24625049077345898,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,D3cyh2uj2nA,on_demand,not_subscribed,IN,0,3,101,2,1,0.16171666666666668,9.703,0.21789804626094766,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,h68QckkOl0U,on_demand,not_subscribed,IN,0,4,104,4,1,0.165,9.9,0.26894865525672373,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,z3PMvTguces,on_demand,not_subscribed,IN,0,14,104,4,2,1.515,45.45,1.3620017980221757,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,D3cyh2uj2nA,on_demand,not_subscribed,IN,7,3,101,2,3,0.63108333333333333,12.621666666666668,0.2834418743917958,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,jQLnLFjQ-EU,on_demand,not_subscribed,IN,10,7,104,4,1,0.42,25.2,68.108108108108112,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,1PCWPfKbOC0,on_demand,subscribed,IN,0,5,104,4,1,0.45,27,0.40166617078250522,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,HeAYXvZy0Wg,on_demand,not_subscribed,IN,0,4,105,4,1,7.175,430.5,8.4827586206896548,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,F9VjrwvQqC8,on_demand,subscribed,IN,10,3,104,4,1,0.081666666666666665,4.9,8.1666666666666661,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,N9fDVMt8P6c,on_demand,not_subscribed,IN,0,8,104,4,1,0.033333333333333333,2,0.21598272138228941,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,6JUDzr3TZ6Y,on_demand,subscribed,IN,0,4,105,4,1,0.695,41.7,2.5997506234413965,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,6JUDzr3TZ6Y,on_demand,subscribed,IN,0,4,104,4,2,14.783333333333333,443.5,27.649625935162096,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,live,subscribed,IN,0,4,101,2,4,99.424683333333334,1491.37025,21.079438162544168,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,8bvIikIxie8,on_demand,not_subscribed,IN,0,4,105,5,1,0.5065,30.39,0.60213988508024574,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,CNWZDlab8r0,on_demand,subscribed,IN,0,9,104,4,1,0.18833333333333332,11.3,0.1662742789876398,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,Q2ilBI8wLrE,on_demand,subscribed,IN,0,18,105,4,1,1.5383333333333333,92.3,7.5040650406504064,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,FyoFfKcOD6g,on_demand,not_subscribed,IN,10,4,104,4,1,0.10166666666666667,6.1,76.25,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,live,subscribed,IN,0,7,101,13,1,0.86968333333333336,52.181,0.73754063604240283,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,F9VjrwvQqC8,on_demand,not_subscribed,IN,10,7,104,4,1,0.835,50.1,83.5,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,MBq8uE2jMhE,on_demand,not_subscribed,IN,0,5,101,9,1,1.3862333333333334,83.174,2.026163215590743,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,CNWZDlab8r0,on_demand,not_subscribed,IN,0,18,104,4,1,0.37166666666666665,22.3,0.32813419658622717,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,OGKgEcWT2Pc,on_demand,not_subscribed,IN,0,8,104,4,1,30.915,1854.9,76.364759160148211,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,MBq8uE2jMhE,on_demand,not_subscribed,DZ,0,5,101,13,1,0.81986666666666663,49.192,1.1983434835566382,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,F7FDQAp49BE,on_demand,subscribed,IN,0,8,104,4,2,13.205,396.15,9.038329911019849,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,on_demand,not_subscribed,IN,0,8,104,4,1,0.031666666666666669,1.9,0.026855123674911659,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,F7FDQAp49BE,on_demand,subscribed,IN,0,4,105,4,1,0.31166666666666665,18.7,0.42664841432808581,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,c_k07vQ6zP8,on_demand,not_subscribed,MY,0,5,105,5,1,0.44433333333333336,26.66,0.38931074766355139,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,snfQi-mwU8Y,on_demand,subscribed,IN,0,4,104,4,1,0,0,0,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,RreQMZQl_Oc,on_demand,subscribed,IN,10,4,104,4,1,0.083333333333333329,5,9.0909090909090917,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,bzfEQSAEtn4,on_demand,subscribed,IN,0,5,104,4,1,0.135,8.1,0.25697969543147209,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,i_0EZuOZJ8M,on_demand,not_subscribed,IN,0,5,105,4,1,0.18333333333333332,11,0.16946541364966877,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,Lwrw6qSBwog,on_demand,subscribed,IN,10,24,104,4,1,0.088333333333333333,5.3,8.8333333333333339,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,on_demand,subscribed,IN,0,0,104,4,1,0.033333333333333333,2,0.028268551236749116,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,2icgivhWB0U,on_demand,subscribed,IN,0,4,104,4,1,0.145,8.7,0.22573949143746758,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,on_demand,subscribed,IN,0,7,104,4,1,0.03,1.8,0.025441696113074206,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,CNWZDlab8r0,on_demand,not_subscribed,BD,0,5,104,4,1,0.1,6,0.088287227781047681,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,d7na_44_4_4,on_demand,subscribed,IN,0,3,104,4,1,2.5133333333333332,150.8,0.71317096240245925,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,fUTGqkSHVJ4,on_demand,subscribed,IN,0,3,105,4,2,1.9083333333333334,57.25,3.63722998729352,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,ODApKhgP3j8,on_demand,not_subscribed,IN,0,8,104,4,1,0.39166666666666666,23.5,0.53899082568807344,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,fUTGqkSHVJ4,on_demand,subscribed,IN,0,3,104,4,15,26.668616666666665,106.67446666666666,6.7772850487081744,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,NA_-2wpSdrY,on_demand,not_subscribed,IN,0,4,104,4,1,0.065,3.9,0.10626702997275204,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,h68QckkOl0U,on_demand,subscribed,IN,0,4,104,4,1,0.41833333333333333,25.1,0.68187992393371366,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,CNWZDlab8r0,on_demand,not_subscribed,LK,0,3,104,4,1,0.015,0.9,0.013243084167157151,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,live,not_subscribed,IN,0,3,104,4,11,22.955,125.2090909090909,1.7697398008352072,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,fUTGqkSHVJ4,on_demand,subscribed,IN,7,3,104,4,5,1.78,21.36,1.3570520965692503,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,D3cyh2uj2nA,on_demand,not_subscribed,IN,0,5,104,4,3,0.48831666666666668,9.7663333333333338,0.21932030840631783,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,pwZusqmNVTE,on_demand,not_subscribed,IN,0,5,104,4,1,0.25,15,0.27711065952336966,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,live,not_subscribed,IN,7,3,104,4,3,0.79833333333333334,15.966666666666667,0.22567726737338045,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,CcVFLb04QmI,on_demand,not_subscribed,IN,0,4,104,4,2,1.2066666666666668,36.2,0.95792537708388459,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,syC15Me4YEM,on_demand,subscribed,IN,0,9,104,4,1,1.9616666666666667,117.7,2.3792197291287649,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,dI1c44fOIRA,on_demand,subscribed,IN,0,4,104,4,2,0.26333333333333331,7.9,0.24367674275138804,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,FEXRDJNI9-E,on_demand,not_subscribed,IN,0,4,101,2,1,2.0086666666666666,120.52,2.8978119740322192,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,Y6TtP54oNBk,on_demand,subscribed,IN,0,4,105,4,1,0.185,11.1,0.297029702970297,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,live,subscribed,IN,0,4,101,13,2,21.798383333333334,653.9515,9.24313074204947,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,F9VjrwvQqC8,on_demand,not_subscribed,IN,10,4,104,4,1,0.11,6.6,11,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,8Si5HwcqfbI,on_demand,not_subscribed,IN,0,4,104,4,1,0.46666666666666667,28,0.502062040523579,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,lJXPst8ajz0,on_demand,subscribed,IN,0,3,104,4,1,0.035,2.1,0.19354838709677419,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,WMSQ2svGh2w,on_demand,subscribed,IN,0,18,104,4,2,0.066666666666666666,2,0.045423574835339542,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,LxlDbgsEsaY,on_demand,subscribed,IN,0,4,104,4,1,0.51333333333333331,30.8,3.1364562118126273,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,lSPKZ8XnGcI,on_demand,subscribed,IN,0,7,104,4,1,6.4633333333333329,387.8,10.948616600790514,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,FEXRDJNI9-E,on_demand,subscribed,IN,0,5,104,4,1,0.028333333333333332,1.7,0.040875210387112289,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,CNWZDlab8r0,on_demand,not_subscribed,IN,0,5,104,4,3,0.35833333333333334,7.166666666666667,0.10545418873847361,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,VpV1xboMqWY,on_demand,not_subscribed,IN,0,4,105,4,1,0.69166666666666665,41.5,1.1264929424538546,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,AN8PYtraXwk,on_demand,subscribed,IN,0,18,104,4,1,0.25,15,0.54565296471444158,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,nBffL6ylOxQ,on_demand,subscribed,IN,0,3,104,4,1,0.035,2.1,0.070093457943925228,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,2bh5NkMaLm8,on_demand,not_subscribed,IN,0,7,105,4,1,1.1333333333333333,68,1.2801204819277108,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,7uVnG8rlgI0,on_demand,not_subscribed,IN,0,4,104,4,1,0.36666666666666664,22,0.537109375,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rm92-cBWkuE,on_demand,not_subscribed,IN,0,4,104,4,1,0.033333333333333333,2,0.056963827969239531,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,uTZYQa16Av4,on_demand,subscribed,IN,0,18,104,4,1,0.38,22.8,0.70895522388059706,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,on_demand,subscribed,IN,0,8,104,4,2,0.011666666666666667,0.35,0.0049469964664310955,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,on_demand,subscribed,IN,0,4,104,4,1,36.483333333333334,2189,30.939929328621908,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,MBq8uE2jMhE,on_demand,not_subscribed,IN,0,5,104,4,1,1.2133333333333334,72.8,1.7734470158343483,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,owmKRFZrsdo,on_demand,not_subscribed,IN,0,8,104,4,1,0.11833333333333333,7.1,0.24799161718477122,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,fUTGqkSHVJ4,on_demand,not_subscribed,IN,0,4,104,4,2,2.24,67.2,4.2693773824650574,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,0z3K3y_4Qhs,on_demand,not_subscribed,IN,0,7,104,4,1,3.9733333333333332,238.4,9.0957649752003054,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,J7zljAExNYs,on_demand,not_subscribed,IN,0,4,104,4,1,0.57833333333333337,34.7,4.3105590062111805,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,DwhJmuPp-Gw,on_demand,not_subscribed,IN,0,4,104,4,1,0.27666666666666667,16.6,0.481717933836332,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,XpGGcvIW0Jk,on_demand,not_subscribed,IN,7,3,104,4,4,2.5966666666666667,38.95,0.4929755727123149,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,live,subscribed,IN,0,3,105,4,5,30.344983333333332,364.13980000000004,5.1468522968197883,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,live,subscribed,IN,0,3,104,4,26,147.64583333333334,340.72115384615387,4.8158466974721392,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,diALAfeY8ak,on_demand,not_subscribed,IN,0,18,104,4,1,4.706666666666667,282.4,3.4782608695652173,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,live,subscribed,IN,7,3,104,4,6,1.7066666666666668,17.066666666666666,0.24122497055359246,0,0
20231231,UC7zbbglcdBEvi9C3W_K7DCQ,rCBc16oR_Ak,live,not_subscribed,IN,0,7,105,4,5,5.28,63.36,0.895547703180212,0,0
